"id","name","name_eng","category","category_specific","volume","alcohol","price","brand","nation","bottled","name_eng-2","region","region_detail","distillery","importer","external_image_url","image_url","full_image_url"
61900370,"플랜테이션 럼 오리지널 다크 1L","Plantation Rum Original Dark 1L","기타","럼",1000,"40",42000,"Plantation","바베이도스",NULL,"Plantation Rum Original Dark 1L",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/54584e7b-1f36-412b-a0b3-c6206d22d8c6.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/61900370_ds2.png","https://cdn.whisket.co.kr/public/whiskies/61900370.png"
10101969,"보모어 볼트 에디션 퍼스트 릴리즈","Bowmore Vault Edition First Release","싱글몰트","싱글몰트 위스키",700,"51.5",230000,"Bowmore","스코틀랜드",NULL,"Bowmore Vault Edition First Release","아일라 섬","","Bowmore",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/72ea61cf-0545-4acc-891f-630635187351.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101969_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101969.png"
61900371,"플랜테이션 XO","Plantation XO","기타","럼",700,"40",144000,"Plantation","바베이도스",NULL,"Plantation XO",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/24df8018-8f58-4951-91ad-02b7c37d331d.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/61900371_ds2.png","https://cdn.whisket.co.kr/public/whiskies/61900371.png"
60300702,"플랜테이션 아일 오브 피지","Plantation Isle of Fiji","기타","럼",700,"40",60000,"Plantation","프랑스",NULL,"Plantation Isle of Fiji",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/8f8a8d92-a02b-4f88-86d7-751976b1da16.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/60300702_ds2.png","https://cdn.whisket.co.kr/public/whiskies/60300702.png"
20101464,"포치 구 12년","Poit Dhubh 12yo","블렌디드","블렌디드 몰트 위스키",700,"43",117000,"Poit Dhubh","스코틀랜드",NULL,"Poit Dhubh 12yo",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/193f9301-c95b-4ffd-a0d3-0c2b347fd3c4.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/20101464_ds2.png","https://cdn.whisket.co.kr/public/whiskies/20101464.png"
20101465,"포치 구 21년","Poit Dhubh 21yo","블렌디드","블렌디드 몰트 위스키",700,"43",279000,"Poit Dhubh","스코틀랜드",NULL,"Poit Dhubh 21yo",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/0153f6f9-0d97-4be5-b338-15a240291e32.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/20101465_ds2.png","https://cdn.whisket.co.kr/public/whiskies/20101465.png"
10101970,"브룩라디 18년","Bruichladdich 18yo","싱글몰트","싱글몰트 위스키",700,"50",489000,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich 18yo","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/3467b800-42ef-4d99-b667-8bee7d8c536a.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101970_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101970.png"
20101466,"포치 구 8년","Poit Dhubh 8yo","블렌디드","블렌디드 몰트 위스키",700,"43",90000,"Poit Dhubh","스코틀랜드",NULL,"Poit Dhubh 8yo",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/17c1afe5-03e5-4982-806b-c06e26083cf0.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/20101466_ds2.png","https://cdn.whisket.co.kr/public/whiskies/20101466.png"
60700489,"불독 진","Bulldog Gin","기타","진",750,"40",38000,NULL,"영국",NULL,"Bulldog Gin",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/4ef6c0fe-a623-424a-b1ea-bc2c0908c185.webp",NULL,NULL
10101971,"브룩라디 아일라 발리 2012","Bruichladdich Islay Barley 2012","싱글몰트","싱글몰트 위스키",700,"50",165000,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich Islay Barley 2012","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/6457348f-8bd0-42ff-a807-4db41ac00f16.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101971_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101971.png"
10102614,"포트 애스케이그 8년","Port Askaig 8yo","싱글몰트","싱글몰트 위스키",700,"45.8",105000,"Port Askaig","스코틀랜드",NULL,"Port Askaig 8yo",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/e078002c-9f37-4384-a7aa-d251e71c5dc6.webp",NULL,NULL
10102615,"포트 애스케이그 CS","Port Askaig CS","싱글몰트","싱글몰트 위스키",700,"59.4",194000,"Port Askaig","스코틀랜드",NULL,"Port Askaig CS",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e959497a-6acc-49fa-9638-1c406bcd97a7.webp",NULL,NULL
10101972,"브룩라디 아일라 발리 2013","Bruichladdich Islay Barley 2013","싱글몰트","싱글몰트 위스키",700,"50",120000,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich Islay Barley 2013","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/28b4bd5c-5eec-4053-8f73-18888bf45c35.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101972_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101972.png"
10101973,"브룩라디 포트샬롯 10년","Bruichladdich Port Charlotte 10yo","싱글몰트","싱글몰트 위스키",700,"50",144000,"Port Charlotte","스코틀랜드",NULL,"Bruichladdich Port Charlotte 10yo","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/10f46c95-f01c-44d6-8125-2f2d072508b2.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101973_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101973.png"
10101974,"브룩라디 포트샬롯 10년 1L","Bruichladdich Port Charlotte 10yo 1L","싱글몰트","싱글몰트 위스키",1000,"50",190000,"Port Charlotte","스코틀랜드",NULL,"Bruichladdich Port Charlotte 10yo 1L","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/db3652b9-da36-418d-8b19-366bd2e33d12.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101974_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101974.png"
10101975,"브룩라디 포트샬롯 OLC:01","Bruichladdich Port Charlotte OLC:01","싱글몰트","싱글몰트 위스키",700,"55.1",354000,"Port Charlotte","스코틀랜드",NULL,"Bruichladdich Port Charlotte OLC:01","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/b719f8eb-2f45-4298-ba2e-ca7dacbbac3d.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101975_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101975.png"
10101976,"브룩라디 더 클래식 라디","Bruichladdich The Classic Laddie","싱글몰트","싱글몰트 위스키",700,"50",130000,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich The Classic Laddie","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/d1fc916b-2884-4a80-8b24-64832f1f7ef7.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101976_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101976.png"
10101977,"브룩라디 더 클래식 라디(구형)","Bruichladdich The Classic Laddie (Old Bottle)","싱글몰트","싱글몰트 위스키",700,"50",115000,"Bruichladdich","스코틀랜드",NULL,"Bruichladdich The Classic Laddie (Old Bottle)","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/2b197764-163f-42a7-abc1-c0c14e48b547.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10101977_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10101977.png"
10102587,"옥토모어 07.3 에디션","Octomore 07.3 Edition","싱글몰트","싱글몰트 위스키",700,"63",990000,"Octomore","스코틀랜드",NULL,"Octomore 07.3 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/b5ab47dc-1a35-43d8-aa17-5a5b511fce0b.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102587_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102587.png"
10102588,"옥토모어 07.4 버진 오크 에디션","Octomore 07.4 Virgin Oak Edition","싱글몰트","싱글몰트 위스키",700,"61.2",825000,"Octomore","스코틀랜드",NULL,"Octomore 07.4 Virgin Oak Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e18a96c2-5326-45c0-8093-d6d5a4ed37b2.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102588_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102588.png"
10102589,"옥토모어 08.1 에디션","Octomore 08.1 Edition","싱글몰트","싱글몰트 위스키",700,"59.3",650000,"Octomore","스코틀랜드",NULL,"Octomore 08.1 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/b1f38dbf-16da-471d-82fd-0fe5cedda2cf.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102589_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102589.png"
10102590,"옥토모어 09.2 에디션","Octomore 09.2 Edition","싱글몰트","싱글몰트 위스키",700,"58.2",690000,"Octomore","스코틀랜드",NULL,"Octomore 09.2 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/0c8915ab-25a9-4be8-b915-be9bb926b65d.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102590_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102590.png"
61000421,"퓨리티 34 보드카","Purity 34 Vodka","기타","보드카",700,"40",88000,"Purity","스웨덴",NULL,"Purity 34 Vodka",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/aa9ccf4a-6fd1-4577-888b-498cffe98213.webp",NULL,NULL
61000422,"퓨리티 51 코노세어 리저브 오가닉 보드카","Purity Connoisseur 51 Reserve Organic Vodka","기타","보드카",700,"40",105000,"Purity","스웨덴",NULL,"Purity Connoisseur 51 Reserve Organic Vodka",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/6ba3d4b2-eedc-4657-b77b-a6d4b7a948b3.webp",NULL,NULL
61000423,"퓨리티 스프리츠","Purity Spritz","기타","보드카",700,"30",76000,"Purity","스웨덴",NULL,"Purity Spritz",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/3780ee21-d42e-4bae-bdcb-cf19eced41fe.webp",NULL,NULL
60200289,"몬테쥬마 블루","Montezuma Blue","기타","데킬라",750,"40",21000,NULL,"미국",NULL,"Montezuma Blue",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/4f2394b9-118d-41b2-b8d0-5965e0dff51a.webp",NULL,NULL
10102591,"옥토모어 10.3 에디션","Octomore 10.3 Edition","싱글몰트","싱글몰트 위스키",700,"61.3",588000,"Octomore","스코틀랜드",NULL,"Octomore 10.3 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/93b18948-1841-4e04-b8cf-e28b6eb1159b.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102591_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102591.png"
50200775,"레벨 켄터키 스트레이트 라이","Rebel Kentucky Straight Rye","라이","라이 위스키",750,"45",62900,"Rebel","미국",NULL,"Rebel Kentucky Straight Rye",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/077a82b7-218c-409a-8fb4-fee47a6ea669.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/50200775_ds2.png","https://cdn.whisket.co.kr/public/whiskies/50200775.png"
30200975,"레벨 디스틸러스 컬렉션 바이 위스키 바이블","Rebel Distiller's Collection By Whisky Bible","버번","버번 위스키",750,"56.5",143000,"Rebel","미국",NULL,"Rebel Distiller's Collection By Whisky Bible",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/bc33cd6e-2843-4db5-bf6a-14c8ac4ac416.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200975_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200975.png"
30200976,"레벨 켄터키 스트레이트 버번","Rebel Kentucky Straight Bourbon","버번","버번 위스키",750,"40",44000,"Rebel","미국",NULL,"Rebel Kentucky Straight Bourbon",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/a8abbe82-367f-431f-9d24-666e83c0b673.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200976_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200976.png"
30200977,"레벨 켄터키 스트레이트 버번 100프루프","Rebel Kentucky Straight Bourbon 100Proof","버번","버번 위스키",750,"50",50000,"Rebel","미국",NULL,"Rebel Kentucky Straight Bourbon 100Proof",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/b48ed015-494c-4e2c-86f9-a90cdf6e14f9.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200977_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200977.png"
10102592,"옥토모어 10.4 에디션","Octomore 10.4 Edition","싱글몰트","싱글몰트 위스키",700,"63.5",550000,"Octomore","스코틀랜드",NULL,"Octomore 10.4 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/091d2a17-c4bc-45a5-9d71-5a96b22b74a9.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102592_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102592.png"
10102595,"옥토모어 12.2 에디션","Octomore 12.2 Edition","싱글몰트","싱글몰트 위스키",700,"57.3",400000,"Octomore","스코틀랜드",NULL,"Octomore 12.2 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/1dcd6d75-a868-4000-baba-32ae915dfa0f.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102595_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102595.png"
10102596,"옥토모어 12.3 에디션","Octomore 12.3 Edition","싱글몰트","싱글몰트 위스키",700,"62.1",550000,"Octomore","스코틀랜드",NULL,"Octomore 12.3 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/2ba4fdf3-c369-444b-a780-1667074ddb52.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102596_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102596.png"
50200776,"레벨 옐 스몰 배치 라이","Rebel Yell Small Batch Rye","라이","라이 위스키",700,"45",44000,"Rebel","미국",NULL,"Rebel Yell Small Batch Rye",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/f74c1816-c5fb-4829-b8b7-6547982c444b.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/50200776_ds2.png","https://cdn.whisket.co.kr/public/whiskies/50200776.png"
10102597,"옥토모어 13.1 에디션","Octomore 13.1 Edition","싱글몰트","싱글몰트 위스키",700,"59.2",419000,"Octomore","스코틀랜드",NULL,"Octomore 13.1 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/e4c72ffd-727f-42c0-acf3-3ac7fd00f473.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102597_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102597.png"
10102598,"옥토모어 13.2 에디션","Octomore 13.2 Edition","싱글몰트","싱글몰트 위스키",700,"58.3",459000,"Octomore","스코틀랜드",NULL,"Octomore 13.2 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/b71c5b4f-5f90-4997-b769-e7f8de1cb2ac.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102598_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102598.png"
30200978,"레벨 옐 꼬냑 캐스크 피니시","Rebel Yell Cognac Cask Finish","버번","버번 위스키",700,"45",88000,"Rebel","미국",NULL,"Rebel Yell Cognac Cask Finish",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/smartorder_reservation/product/thumbnail/f74c1816-c5fb-4829-b8b7-6547982c444b.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200978_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200978.png"
10102599,"옥토모어 13.3 에디션","Octomore 13.3 Edition","싱글몰트","싱글몰트 위스키",700,"61.1",490000,"Octomore","스코틀랜드",NULL,"Octomore 13.3 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/38d4a9dc-f921-41cc-8d6b-28535974a948.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102599_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102599.png"
10102600,"옥토모어 14.1 에디션","Octomore 14.1 Edition","싱글몰트","싱글몰트 위스키",700,"59.6",374900,"Octomore","스코틀랜드",NULL,"Octomore 14.1 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/70e90dcb-e1af-4a81-ab3a-76907bebec26.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102600_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102600.png"
10102601,"옥토모어 14.2 에디션","Octomore 14.2 Edition","싱글몰트","싱글몰트 위스키",700,"57.7",424000,"Octomore","스코틀랜드",NULL,"Octomore 14.2 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/05683488-1359-4b0a-9cc3-5f4554378165.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102601_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102601.png"
10102602,"옥토모어 14.3 에디션","Octomore 14.3 Edition","싱글몰트","싱글몰트 위스키",700,"61.4",420000,"Octomore","스코틀랜드",NULL,"Octomore 14.3 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/595ca96c-3a7f-4930-bc43-3f268b1abebd.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102602_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102602.png"
10102603,"옥토모어 15.1 에디션","Octomore 15.1 Edition","싱글몰트","싱글몰트 위스키",700,"59.1",414000,"Octomore","스코틀랜드",NULL,"Octomore 15.1 Edition","아일라 섬","","Bruichladdich",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/affb45c1-289a-4a37-a01d-4bf6f1501964.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/10102603_ds2.png","https://cdn.whisket.co.kr/public/whiskies/10102603.png"
30200979,"레벨 옐 켄터키 스트레이트 버번","Rebel Yell Kentucky Straight Bourbon","버번","버번 위스키",750,"40",40000,"Rebel","미국",NULL,"Rebel Yell Kentucky Straight Bourbon",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/f45d833d-4f6a-4da0-aa1e-ed3a7f79c881.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200979_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200979.png"
30200980,"레벨 옐 켄터키 스트레이트 버번 100프루프","Rebel Yell Kentucky Straight Bourbon 100Proof","버번","버번 위스키",750,"50",54000,"Rebel","미국",NULL,"Rebel Yell Kentucky Straight Bourbon 100Proof",NULL,"","",NULL,"https://d1e2y5wc27crnp.cloudfront.net/media/core/product/thumbnail/7d3c4cb4-731f-490d-a8c1-2cead0060fbf.webp","https://cdn.whisket.co.kr/public/whiskies_dsh/30200980_ds2.png","https://cdn.whisket.co.kr/public/whiskies/30200980.png"
